target_id,dataset_key,record_id,subject_id,lineage_group_id,rows,class_0,class_1,prevalence,accuracy,balanced_accuracy,f1,precision,npv,recall_sensitivity,specificity,false_positive_rate,false_negative_rate,mcc,tn,fp,fn,tp,errors,roc_auc,average_precision,mean_available_features
abnormal_beat,mitdb,214,mitdb_214,mitdb:214,222,190,32,0.14414414414414414,0.9459459459459459,0.9554276315789474,0.8378378378378378,0.7380952380952381,0.9944444444444445,0.96875,0.9421052631578948,0.05789473684210526,0.03125,0.816846145435775,179,11,1,31,12,0.9870065789473685,0.9675989374328624,43.1036036036036
abnormal_beat,mitdb,215,mitdb_215,mitdb:215,326,307,19,0.05828220858895705,0.656441717791411,0.8175895765472312,0.25333333333333335,0.1450381679389313,1.0,1.0,0.6351791530944625,0.36482084690553745,0.0,0.30352136774504496,195,112,0,19,112,0.9807989027944454,0.8825224915595862,42.05521472392638
abnormal_beat,mitdb,217,mitdb_217,mitdb:217,212,15,197,0.9292452830188679,0.8679245283018868,0.7749576988155669,0.925531914893617,0.9720670391061452,0.30303030303030304,0.883248730964467,0.6666666666666666,0.3333333333333333,0.116751269035533,0.38894763694902806,10,5,23,174,28,0.8307952622673435,0.9806344596798792,45.06132075471698
abnormal_beat,mitdb,219,mitdb_219,mitdb:219,225,214,11,0.04888888888888889,0.9333333333333333,0.8355989804587935,0.5161290322580645,0.4,0.9853658536585366,0.7272727272727273,0.9439252336448598,0.056074766355140186,0.2727272727272727,0.5085831054831403,202,12,3,8,15,0.9005947323704333,0.7638047138047138,45.38666666666666
abnormal_beat,mitdb,220,mitdb_220,mitdb:220,201,177,24,0.11940298507462686,0.8855721393034826,0.5208333333333334,0.08,1.0,0.885,0.041666666666666664,1.0,0.0,0.9583333333333334,0.19202864369671518,177,0,23,1,23,0.9592749529190208,0.7176842783921971,44.28358208955224
abnormal_beat,mitdb,221,mitdb_221,mitdb:221,254,203,51,0.20078740157480315,0.9803149606299213,0.958321259538298,0.9494949494949495,0.9791666666666666,0.9805825242718447,0.9215686274509803,0.9950738916256158,0.0049261083743842365,0.0784313725490196,0.9379482480732091,202,1,4,47,5,0.9952670723461798,0.9863890516507497,42.74409448818898
abnormal_beat,mitdb,222,mitdb_222,mitdb:222,202,172,30,0.1485148514851485,0.5841584158415841,0.7145348837209302,0.391304347826087,0.25,0.9680851063829787,0.9,0.5290697674418605,0.47093023255813954,0.1,0.30589822797505395,91,81,3,27,84,0.7255813953488373,0.30387835414748104,40.18316831683168
abnormal_beat,mitdb,223,mitdb_223,mitdb:223,254,203,51,0.20078740157480315,0.9763779527559056,0.9485173379696706,0.9387755102040817,0.9787234042553191,0.9758454106280193,0.9019607843137255,0.9950738916256158,0.0049261083743842365,0.09803921568627451,0.925354703624873,202,1,5,46,6,0.997875012073795,0.9914823567908649,46.36614173228347
abnormal_beat,mitdb,228,mitdb_228,mitdb:228,200,131,69,0.345,0.755,0.8061179333997124,0.73224043715847,0.5877192982456141,0.9767441860465116,0.9710144927536232,0.6412213740458015,0.35877862595419846,0.028985507246376812,0.5878646022531149,84,47,2,67,49,0.9584024781502379,0.942353973550953,45.04
abnormal_beat,mitdb,230,mitdb_230,mitdb:230,245,244,1,0.004081632653061225,0.9959183673469387,0.9979508196721312,0.6666666666666666,0.5,1.0,1.0,0.9959016393442623,0.004098360655737705,0.0,0.7056563042105776,243,1,0,1,1,1.0,1.0,46.375510204081635
abnormal_beat,mitdb,231,mitdb_231,mitdb:231,181,181,0,0.0,0.7182320441988951,,0.0,0.0,1.0,,0.7182320441988951,0.281767955801105,,,130,51,0,0,51,,,44.56353591160221
abnormal_beat,mitdb,232,mitdb_232,mitdb:232,189,33,156,0.8253968253968254,0.3333333333333333,0.5722610722610723,0.3368421052631579,0.9411764705882353,0.2,0.20512820512820512,0.9393939393939394,0.06060606060606061,0.7948717948717948,0.14283951233982575,31,2,124,32,126,0.8885003885003884,0.9445590579278329,44.92063492063492
abnormal_beat,mitdb,233,mitdb_233,mitdb:233,308,217,91,0.29545454545454547,0.7792207792207793,0.8433179723502304,0.728,0.5723270440251572,1.0,1.0,0.6866359447004609,0.31336405529953915,0.0,0.6268814246345444,149,68,0,91,68,0.9727553552438345,0.9443640856312456,37.41558441558441
abnormal_beat,mitdb,234,mitdb_234,mitdb:234,280,230,50,0.17857142857142858,0.9321428571428572,0.81,0.7654320987654321,1.0,0.9236947791164659,0.62,1.0,0.0,0.38,0.756763346794894,230,0,19,31,19,0.9359130434782608,0.8950762462913782,45.68928571428572
abnormal_beat,nstdb,118e00,mitdb_118,mitdb:118,144,135,9,0.0625,0.8888888888888888,0.6296296296296297,0.2727272727272727,0.23076923076923078,0.9541984732824428,0.3333333333333333,0.9259259259259259,0.07407407407407407,0.6666666666666666,0.21898536466924623,125,10,6,3,16,0.8452674897119342,0.2949171199171199,42.38194444444444
abnormal_beat,nstdb,118e06,mitdb_118,mitdb:118,193,181,12,0.06217616580310881,0.8911917098445595,0.5918508287292817,0.2222222222222222,0.2,0.949438202247191,0.25,0.9337016574585635,0.06629834254143646,0.75,0.1656865879920189,169,12,9,3,21,0.792817679558011,0.24685546577427647,43.7979274611399
abnormal_beat,nstdb,118e12,mitdb_118,mitdb:118,225,211,14,0.06222222222222222,0.9244444444444444,0.726303317535545,0.45161290322580644,0.4117647058823529,0.9663461538461539,0.5,0.95260663507109,0.04739336492890995,0.5,0.4136852473868948,201,10,7,7,17,0.8544346648612051,0.30183207749104224,45.568888888888885
abnormal_beat,nstdb,118e18,mitdb_118,mitdb:118,233,219,14,0.060085836909871244,0.9055793991416309,0.6154598825831703,0.26666666666666666,0.25,0.9539170506912442,0.2857142857142857,0.9452054794520548,0.0547945205479452,0.7142857142857143,0.21699879598521943,207,12,10,4,22,0.8343118069145466,0.2816900021629185,46.081545064377686
abnormal_beat,nstdb,118e24,mitdb_118,mitdb:118,233,219,14,0.060085836909871244,0.9399141630901288,0.6337247227658187,0.36363636363636365,0.5,0.9555555555555556,0.2857142857142857,0.9817351598173516,0.0182648401826484,0.7142857142857143,0.3490531202298446,215,4,10,4,14,0.9135681669928245,0.43992618420678586,46.081545064377686
abnormal_beat,nstdb,118e_6,mitdb_118,mitdb:118,118,111,7,0.059322033898305086,0.8220338983050848,0.5707850707850708,0.16,0.1111111111111111,0.95,0.2857142857142857,0.8558558558558559,0.14414414414414414,0.7142857142857143,0.09301348639583752,95,16,5,2,21,0.8146718146718146,0.2016326530612245,42.440677966101696
abnormal_beat,nstdb,119e00,mitdb_119,mitdb:119,143,105,38,0.26573426573426573,0.8811188811188811,0.8350877192982455,0.7671232876712328,0.8,0.9074074074074074,0.7368421052631579,0.9333333333333333,0.06666666666666667,0.2631578947368421,0.6885398096883477,98,7,10,28,17,0.9320802005012532,0.8804002162160508,40.06993006993007
abnormal_beat,nstdb,119e06,mitdb_119,mitdb:119,181,136,45,0.24861878453038674,0.9392265193370166,0.9372549019607843,0.8842105263157894,0.84,0.9770992366412213,0.9333333333333333,0.9411764705882353,0.058823529411764705,0.06666666666666667,0.8453172737023525,128,8,3,42,11,0.9745098039215687,0.9261722874023027,41.386740331491715
abnormal_beat,nstdb,119e12,mitdb_119,mitdb:119,194,148,46,0.23711340206185566,0.9742268041237113,0.9831081081081081,0.9484536082474226,0.9019607843137255,1.0,1.0,0.9662162162162162,0.033783783783783786,0.0,0.9335358248053572,143,5,0,46,5,0.9973560517038779,0.9913604315604565,41.40721649484536
abnormal_beat,nstdb,119e18,mitdb_119,mitdb:119,196,150,46,0.23469387755102042,0.9693877551020408,0.98,0.9387755102040817,0.8846153846153846,1.0,1.0,0.96,0.04,0.0,0.9215371773459653,144,6,0,46,6,1.0,0.9999999999999999,41.87244897959184
abnormal_beat,nstdb,119e24,mitdb_119,mitdb:119,196,150,46,0.23469387755102042,0.9897959183673469,0.9933333333333334,0.9787234042553191,0.9583333333333334,1.0,1.0,0.9866666666666667,0.013333333333333334,0.0,0.9723968097209882,148,2,0,46,2,1.0,0.9999999999999999,41.41836734693877
abnormal_beat,nstdb,119e_6,mitdb_119,mitdb:119,102,79,23,0.22549019607843138,0.9411764705882353,0.9312052834342321,0.875,0.84,0.974025974025974,0.9130434782608695,0.9493670886075949,0.05063291139240506,0.08695652173913043,0.8378690838701439,75,4,2,21,6,0.9741331865712713,0.9479626532887401,38.98039215686274
abnormal_beat,qtdb,sel100,qtdb_sel100,mitdb:100,220,216,4,0.01818181818181818,0.9863636363636363,0.625,0.4,1.0,0.9863013698630136,0.25,1.0,0.0,0.75,0.49656353316142077,216,0,3,1,3,0.9988425925925926,0.95,45.80909090909091
abnormal_beat,qtdb,sel103,qtdb_sel103,mitdb:103,206,206,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,206,0,0,0,0,,,45.38834951456311
abnormal_beat,qtdb,sel116,qtdb_sel116,mitdb:116,233,209,24,0.10300429184549356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,209,0,0,24,0,1.0,0.9999999999999999,45.5793991416309
abnormal_beat,qtdb,sel117,qtdb_sel117,mitdb:117,151,151,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,151,0,0,0,0,,,43.079470198675494
abnormal_beat,qtdb,sel123,qtdb_sel123,mitdb:123,146,146,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,146,0,0,0,0,,,42.89041095890411
abnormal_beat,qtdb,sel213,qtdb_sel213,mitdb:213,321,258,63,0.19626168224299065,0.881619937694704,0.8603728313030639,0.7323943661971831,0.6582278481012658,0.9545454545454546,0.8253968253968254,0.8953488372093024,0.10465116279069768,0.1746031746031746,0.6645703123398274,231,27,11,52,38,0.9276485788113694,0.8807268818413015,44.60747663551402
abnormal_beat,qtdb,sel221,qtdb_sel221,mitdb:221,254,204,50,0.1968503937007874,0.9803149606299213,0.95,0.9473684210526315,1.0,0.9760765550239234,0.9,1.0,0.0,0.1,0.9372667173870686,204,0,5,45,5,0.9943137254901961,0.983381306865178,43.00787401574803
abnormal_beat,qtdb,sel223,qtdb_sel223,mitdb:223,256,171,85,0.33203125,0.98828125,0.9853113175094599,0.9822485207100592,0.9880952380952381,0.9883720930232558,0.9764705882352941,0.9941520467836257,0.005847953216374269,0.023529411764705882,0.9735405969655938,170,1,2,83,3,0.9995184038527692,0.9990072191941352,46.203125
abnormal_beat,qtdb,sel230,qtdb_sel230,mitdb:230,221,221,0,0.0,0.9819004524886877,,0.0,0.0,1.0,,0.9819004524886877,0.01809954751131222,,,217,4,0,0,4,,,45.83710407239819
abnormal_beat,qtdb,sel231,qtdb_sel231,mitdb:231,140,140,0,0.0,0.7285714285714285,,0.0,0.0,1.0,,0.7285714285714285,0.2714285714285714,,,102,38,0,0,38,,,38.1
abnormal_beat,qtdb,sel232,qtdb_sel232,mitdb:232,178,29,149,0.8370786516853933,0.25842696629213485,0.5570469798657718,0.20481927710843373,1.0,0.18012422360248448,0.11409395973154363,1.0,0.0,0.8859060402684564,0.14335649937961453,29,0,132,17,132,0.8736403610275398,0.9722007658336738,44.735955056179776
abnormal_beat,qtdb,sel233,qtdb_sel233,mitdb:233,300,213,87,0.29,0.77,0.8312287518212724,0.7112970711297071,0.5592105263157895,0.9864864864864865,0.9770114942528736,0.6854460093896714,0.3145539906103286,0.022988505747126436,0.6012495994561574,146,67,2,85,69,0.9611461874696454,0.9380811701801969,37.45333333333333
artifact,butqdb,100001,butqdb_100,butqdb:100,771,198,573,0.7431906614785992,0.6770428015564203,0.7827225130890052,0.7224080267558528,1.0,0.4429530201342282,0.5654450261780105,1.0,0.0,0.43455497382198954,0.5004653655003786,198,0,249,324,249,0.8637685758104606,0.9519105714244064,43.90012970168612
artifact,butqdb,100002,butqdb_100,butqdb:100,398,220,178,0.4472361809045226,0.9723618090452262,0.9707099080694586,0.9686609686609686,0.9826589595375722,0.9644444444444444,0.9550561797752809,0.9863636363636363,0.013636363636363636,0.0449438202247191,0.9442573338032872,217,3,8,170,11,0.9973953013278856,0.997048067827502,45.88442211055276
artifact,butqdb,103001,butqdb_103,butqdb:103,369,156,213,0.5772357723577236,0.994579945799458,0.9953051643192488,0.9952830188679245,1.0,0.9873417721518988,0.9906103286384976,1.0,0.0,0.009389671361502348,0.9889747000757446,156,0,2,211,2,1.0,1.0,46.30623306233063
artifact,butqdb,103002,butqdb_103,butqdb:103,237,213,24,0.10126582278481013,0.8607594936708861,0.8301056338028169,0.5352112676056338,0.40425531914893614,0.9736842105263158,0.7916666666666666,0.8685446009389671,0.13145539906103287,0.20833333333333334,0.4995197052821591,185,28,5,19,33,0.9604851330203443,0.8380228578448286,44.21518987341772
artifact,butqdb,103003,butqdb_103,butqdb:103,203,171,32,0.15763546798029557,0.9408866995073891,0.9649122807017544,0.8421052631578947,0.7272727272727273,1.0,1.0,0.9298245614035088,0.07017543859649122,0.0,0.8223357250278607,159,12,0,32,12,0.9947002923976608,0.9693749184148177,44.172413793103445
artifact,butqdb,104001,butqdb_104,butqdb:104,456,210,246,0.5394736842105263,0.9122807017543859,0.9113821138211382,0.9190283400809717,0.9153225806451613,0.9086538461538461,0.9227642276422764,0.9,0.1,0.07723577235772358,0.8233701041395224,189,21,19,227,40,0.9508710801393727,0.9708339521979636,43.24122807017544
artifact,butqdb,105001,butqdb_105,butqdb:105,593,214,379,0.6391231028667791,0.96964586846543,0.9762532981530343,0.9756756756756757,1.0,0.9224137931034483,0.9525065963060686,1.0,0.0,0.047493403693931395,0.9373394382264814,214,0,18,361,18,0.9867087515103692,0.9951676953319918,43.92411467116357
artifact,butqdb,111001,butqdb_111,butqdb:111,640,105,535,0.8359375,0.940625,0.9376947040498442,0.9636711281070746,0.9863013698630136,0.7596899224806202,0.9420560747663551,0.9333333333333333,0.06666666666666667,0.05794392523364486,0.8081044956267818,98,7,31,504,38,0.9865420560747664,0.9974372446651514,41.378125
artifact,butqdb,113001,butqdb_113,butqdb:113,598,212,386,0.6454849498327759,0.9565217391304348,0.9652580897448431,0.9652406417112299,0.9972375690607734,0.8940677966101694,0.9352331606217616,0.9952830188679245,0.0047169811320754715,0.06476683937823834,0.9106997659068458,211,1,25,361,26,0.9966272362889822,0.9967728285390405,46.98494983277592
artifact,butqdb,114001,butqdb_114,butqdb:114,713,241,472,0.6619915848527349,0.9354838709677419,0.951271186440678,0.9487750556792873,1.0,0.8397212543554007,0.902542372881356,1.0,0.0,0.09745762711864407,0.870565341295432,241,0,46,426,46,0.9798509037203742,0.991977656767957,45.28330995792427
artifact,butqdb,115001,butqdb_115,butqdb:115,405,174,231,0.5703703703703704,0.9901234567901235,0.9906329302881027,0.991304347826087,0.9956331877729258,0.9829545454545454,0.987012987012987,0.9942528735632183,0.005747126436781609,0.012987012987012988,0.9799258819904557,173,1,3,228,4,0.9998258446534308,0.9998690470979401,46.48888888888889
artifact,butqdb,118001,butqdb_118,butqdb:118,446,313,133,0.2982062780269058,0.9798206278026906,0.9661654135338346,0.9649805447470817,1.0,0.9720496894409938,0.9323308270676691,1.0,0.0,0.06766917293233082,0.9519831358314037,313,0,9,124,9,0.9992072833841793,0.9982687978413596,39.50896860986547
artifact,butqdb,121001,butqdb_121,butqdb:121,292,236,56,0.1917808219178082,0.8527397260273972,0.6296912832929782,0.410958904109589,0.8823529411764706,0.850909090909091,0.26785714285714285,0.9915254237288136,0.00847457627118644,0.7321428571428571,0.43611396201266805,234,2,41,15,43,0.9143462469733656,0.711151679662327,46.3458904109589
